Date,Item Name,Quantity Sold (kilo),Sales_count,Discount (Yes/No),Unit Selling Price (RMB/kg),monthOfyear
2022-02-07,Eggplant (2),19.964,46,0,12.0,2
2022-02-07,Huangbaicai (2),2.6510000000000002,5,0,6.0,2
2022-02-07,Luosi Pepper,7.982,25,0,14.0,2
2022-02-07,Millet Pepper,3.084,28,0,45.8,2
2022-02-07,Naibaicai,7.4030000000000005,17,0,6.0,2
2022-02-07,Needle Mushroom (Box),13.0,13,0,6.9,2
2022-02-07,Net Lotus Root (1),40.076,55,0,12.0,2
2022-02-07,Shanghaiqing,11.913,25,0,7.0,2
2022-02-07,Spinach,13.481,39,0,16.0,2
2022-02-07,Wuhu Green Pepper (1),20.153,19,0,8.0,2
2022-02-07,Xixia Mushroom (1),9.407,45,0,19.8,2
2022-02-07,Yunnan Lettuce (Bag),10.0,10,0,3.5,2
2022-02-08,Broccoli,30.994,67,0,9.0,2
2022-02-08,Eggplant (2),21.304,49,0,12.0,2
2022-02-08,Huangbaicai (2),1.963,4,0,6.0,2
2022-02-08,Luosi Pepper,7.095,21,0,14.0,2
2022-02-08,Millet Pepper,2.991,17,0,49.6,2
2022-02-08,Naibaicai,6.108,11,0,6.0,2
2022-02-08,Needle Mushroom (Box),12.0,12,0,6.9,2
2022-02-08,Net Lotus Root (1),28.383,32,0,10.0,2
2022-02-08,Qinggengsanhua,13.622,16,0,4.6,2
2022-02-08,Shanghaiqing,9.771,18,0,7.0,2
2022-02-08,Spinach,17.596,49,0,14.0,2
2022-02-08,Wuhu Green Pepper (1),15.654,14,0,8.0,2
2022-02-08,Xixia Mushroom (1),5.78,28,0,19.8,2
2022-02-08,Yunnan Lettuce (Bag),8.0,8,0,2.9,2
2022-02-08,Yunnan Lettuces,5.092,10,0,5.6,2
2022-02-08,Yunnan Shengcai,16.916,40,0,6.0,2
2022-02-09,Broccoli,25.255,61,0,9.0,2
2022-02-09,Eggplant (2),11.07,26,0,12.0,2
2022-02-09,Huangbaicai (2),2.316,4,0,6.0,2
2022-02-09,Luosi Pepper,9.051,29,0,10.0,2
2022-02-09,Millet Pepper,1.484,13,0,45.8,2
2022-02-09,Naibaicai,4.578,12,0,5.0,2
2022-02-09,Needle Mushroom (Box),17.0,17,0,6.9,2
2022-02-09,Net Lotus Root (1),29.227,39,0,10.0,2
2022-02-09,Shanghaiqing,5.101,12,0,7.0,2
2022-02-09,Spinach,8.231,19,0,14.0,2
2022-02-09,Wuhu Green Pepper (1),17.438,15,0,8.0,2
2022-02-09,Xixia Mushroom (1),5.514,29,0,19.8,2
2022-02-09,Yunnan Lettuce (Bag),8.0,8,0,2.9,2
2022-02-09,Yunnan Lettuces,6.803,14,0,5.6,2
2022-02-09,Yunnan Shengcai,10.724,28,0,6.0,2
2022-02-10,Broccoli,23.057,51,0,8.0,2
2022-02-10,Eggplant (2),14.041,30,0,12.0,2
2022-02-10,Huangbaicai (2),3.859,4,0,6.0,2
2022-02-10,Luosi Pepper,5.518,16,0,12.0,2
2022-02-10,Millet Pepper,1.437,14,0,45.8,2
2022-02-10,Needle Mushroom (Box),6.0,6,0,5.9,2
2022-02-10,Net Lotus Root (1),28.635,34,0,10.0,2
2022-02-10,Shanghaiqing,5.446,11,0,7.0,2
2022-02-10,Spinach,8.405,19,0,14.0,2
2022-02-10,Wuhu Green Pepper (1),33.137,30,0,6.0,2
2022-02-10,Xixia Mushroom (1),6.478,33,0,18.0,2
2022-02-10,Yunnan Lettuce (Bag),6.0,6,0,2.9,2
2022-02-10,Yunnan Lettuces,3.5090000000000003,6,0,5.6,2
2022-02-10,Yunnan Shengcai,10.289,28,0,7.0,2
2022-02-11,Broccoli,24.982,55,0,8.0,2
2022-02-11,Eggplant (2),13.568,35,0,12.0,2
2022-02-11,Huangbaicai (2),1.4100000000000001,4,0,6.0,2
2022-02-11,Luosi Pepper,5.745,17,0,12.0,2
2022-02-11,Millet Pepper,1.113,11,0,45.8,2
2022-02-11,Naibaicai,7.3260000000000005,17,0,4.0,2
2022-02-11,Needle Mushroom (Box),6.0,6,0,5.9,2
2022-02-11,Net Lotus Root (1),34.543,45,0,10.0,2
2022-02-11,Shanghaiqing,7.601,17,0,7.0,2
2022-02-11,Spinach,8.072,19,0,14.0,2
2022-02-11,Wuhu Green Pepper (1),21.915,20,0,6.0,2
2022-02-11,Xixia Mushroom (1),7.35,33,0,18.0,2
2022-02-11,Yunnan Lettuce (Bag),10.0,10,0,2.9,2
2022-02-11,Yunnan Lettuces,16.067,29,0,5.6,2
2022-02-11,Yunnan Shengcai,9.643,25,0,7.0,2
2022-02-12,Broccoli,35.481,78,0,8.0,2
2022-02-12,Eggplant (2),18.385,45,0,10.0,2
2022-02-12,Huangbaicai (2),1.4929999999999999,2,0,6.0,2
2022-02-12,Luosi Pepper,4.157,14,0,12.0,2
2022-02-12,Millet Pepper,0.604,8,0,45.8,2
2022-02-12,Naibaicai,5.91,15,0,4.0,2
2022-02-12,Needle Mushroom (Box),20.0,20,0,5.9,2
2022-02-12,Net Lotus Root (1),49.085,60,0,8.0,2
2022-02-12,Shanghaiqing,5.619,11,0,7.0,2
2022-02-12,Spinach,14.457,36,0,14.0,2
2022-02-12,Wuhu Green Pepper (1),11.645999999999999,10,0,6.0,2
2022-02-12,Xixia Mushroom (1),6.628,37,0,18.0,2
2022-02-12,Yunnan Lettuce (Bag),8.0,8,0,2.9,2
2022-02-12,Yunnan Lettuces,18.301000000000002,31,0,5.6,2
2022-02-12,Yunnan Shengcai,11.457,33,0,8.0,2
2022-02-13,Broccoli,37.882,78,0,8.0,2
2022-02-13,Eggplant (2),16.036,36,0,10.0,2
2022-02-13,Huangbaicai (2),5.035,8,0,6.0,2
2022-02-13,Luosi Pepper,5.351,18,0,12.0,2
2022-02-13,Millet Pepper,0.261,3,0,45.8,2
2022-02-13,Needle Mushroom (Box),21.0,21,0,5.9,2
2022-02-13,Net Lotus Root (1),31.197,42,0,8.0,2
2022-02-13,Shanghaiqing,4.0809999999999995,9,0,7.0,2
2022-02-13,Spinach,7.976,24,0,14.0,2
2022-02-13,Wuhu Green Pepper (1),25.47,23,0,6.0,2
2022-02-13,Xixia Mushroom (1),7.0280000000000005,32,0,18.0,2
2022-02-13,Yunnan Lettuce (Bag),12.0,12,0,2.9,2
2022-02-13,Yunnan Lettuces,21.921,45,0,5.6,2
2022-02-13,Yunnan Shengcai,18.053,41,0,8.0,2
2022-02-14,Broccoli,35.754,80,0,8.0,2
2022-02-14,Eggplant (2),20.182,47,0,10.0,2
2022-02-14,Huangbaicai (2),1.728,3,0,6.0,2
2022-02-14,Luosi Pepper,5.902,18,0,12.0,2
2022-02-14,Millet Pepper,0.158,3,0,45.8,2
2022-02-14,Naibaicai,6.567,20,0,4.0,2
2022-02-14,Needle Mushroom (Box),18.0,18,0,5.9,2
2022-02-14,Net Lotus Root (1),22.341,29,0,8.0,2
2022-02-14,Paopaojiao (Jingpin),0.175,1,0,12.0,2
2022-02-14,Shanghaiqing,11.484,25,0,7.0,2
2022-02-14,Spinach,3.411,10,0,12.0,2
2022-02-14,Wuhu Green Pepper (1),21.898,19,0,6.0,2
2022-02-14,Xixia Mushroom (1),9.618,48,0,18.0,2
2022-02-14,Yunnan Lettuce (Bag),29.0,29,0,2.9,2
2022-02-14,Yunnan Lettuces,8.350999999999999,17,0,5.6,2
2022-02-15,Broccoli,30.547,70,0,8.0,2
2022-02-15,Eggplant (2),10.172,23,0,10.0,2
2022-02-15,Huangbaicai (2),2.768,3,0,6.0,2
2022-02-15,Luosi Pepper,6.777,26,0,12.0,2
2022-02-15,Naibaicai,6.059,16,0,4.0,2
2022-02-15,Needle Mushroom (Box),15.0,15,0,5.9,2
2022-02-15,Net Lotus Root (1),47.492,63,0,8.0,2
2022-02-15,Shanghaiqing,11.381,21,0,7.0,2
2022-02-15,Spinach,9.434000000000001,28,0,12.0,2
2022-02-15,Wuhu Green Pepper (1),11.459,10,0,6.0,2
2022-02-15,Xixia Mushroom (1),8.996,41,0,18.0,2
2022-02-15,Yunnan Lettuce (Bag),10.0,10,0,3.9,2
2022-02-15,Yunnan Lettuces,10.084,21,0,6.0,2
2022-02-15,Yunnan Shengcai,17.008,37,0,9.0,2
2022-02-16,Broccoli,21.875,47,0,8.0,2
2022-02-16,Eggplant (2),8.002,20,0,10.0,2
2022-02-16,Huangbaicai (2),1.762,3,0,6.0,2
2022-02-16,Luosi Pepper,3.337,14,0,12.0,2
2022-02-16,Naibaicai,2.577,8,0,4.0,2
2022-02-16,Needle Mushroom (Box),2.0,2,0,5.9,2
2022-02-16,Net Lotus Root (1),22.449,31,0,8.0,2
2022-02-16,Shanghaiqing,3.994,10,0,7.0,2
2022-02-16,Wuhu Green Pepper (1),22.199,20,0,6.0,2
2022-02-16,Xixia Mushroom (1),5.235,28,0,18.0,2
2022-02-16,Yunnan Lettuces,2.785,6,0,6.0,2
2022-02-16,Yunnan Shengcai,1.306,3,0,9.0,2
2022-02-17,Broccoli,20.645,47,0,8.0,2
2022-02-17,Eggplant (2),12.723,32,0,10.0,2
2022-02-17,Huangbaicai (2),2.9699999999999998,6,0,6.0,2
2022-02-17,Luosi Pepper,5.444,18,0,12.0,2
2022-02-17,Naibaicai,3.989,9,0,3.4,2
2022-02-17,Needle Mushroom (Box),6.0,6,0,5.9,2
2022-02-17,Net Lotus Root (1),34.623,51,0,8.0,2
2022-02-17,Shanghaiqing,1.947,3,0,8.0,2
2022-02-17,Wuhu Green Pepper (1),13.876999999999999,14,0,6.0,2
2022-02-17,Xixia Mushroom (1),8.335,36,0,18.0,2
2022-02-17,Yunnan Lettuces,19.215,38,0,6.0,2
2022-02-18,Broccoli,24.401,52,0,8.0,2
2022-02-18,Eggplant (2),10.637,28,0,10.0,2
2022-02-18,Huangbaicai (2),1.913,3,0,6.0,2
2022-02-18,Luosi Pepper,8.664,30,0,12.0,2
2022-02-18,Naibaicai,1.756,4,0,3.4,2
2022-02-18,Needle Mushroom (Box),1.0,1,0,5.9,2
2022-02-18,Net Lotus Root (1),33.695,40,0,8.0,2
2022-02-18,Shanghaiqing,3.934,7,0,8.0,2
2022-02-18,Spinach,3.294,9,0,12.0,2
2022-02-18,Wuhu Green Pepper (1),23.139,20,0,6.0,2
2022-02-18,Xixia Mushroom (1),11.249,47,0,18.0,2
2022-02-18,Yunnan Lettuces,11.769,25,0,7.0,2
2022-02-19,Broccoli,49.665,88,0,8.0,2
2022-02-19,Eggplant (2),18.298000000000002,50,0,10.0,2
2022-02-19,Huangbaicai (2),4.581,7,0,6.0,2
2022-02-19,Luosi Pepper,6.277,27,0,10.0,2
2022-02-19,Naibaicai,1.904,4,0,3.4,2
2022-02-19,Net Lotus Root (1),37.763,59,0,8.0,2
2022-02-19,Shanghaiqing,10.515,15,0,8.0,2
2022-02-19,Spinach,4.925,16,0,8.0,2
2022-02-19,Wuhu Green Pepper (1),18.24,16,0,6.0,2
2022-02-19,Xixia Mushroom (1),9.453,45,0,18.0,2
2022-02-19,Yunnan Lettuces,13.017,28,0,7.0,2
2022-02-19,Yunnan Shengcai,19.526,44,0,12.0,2
2022-02-20,Broccoli,30.111,58,0,8.0,2
2022-02-20,Eggplant (2),17.43,42,0,10.0,2
2022-02-20,Huangbaicai (2),3.408,7,0,6.0,2
2022-02-20,Luosi Pepper,8.386000000000001,28,0,10.0,2
2022-02-20,Millet Pepper,0.125,2,0,45.8,2
2022-02-20,Naibaicai,5.091,10,0,3.4,2
2022-02-20,Net Lotus Root (1),35.58,50,0,8.0,2
2022-02-20,Qinggengsanhua,6.275,9,0,6.0,2
2022-02-20,Shanghaiqing,10.19,21,0,8.0,2
2022-02-20,Spinach,7.501,20,0,8.0,2
2022-02-20,Wuhu Green Pepper (1),34.333,78,0,8.0,2
2022-02-20,Xixia Mushroom (1),8.076,35,0,18.0,2
2022-02-20,Yunnan Lettuces,11.639,23,0,7.0,2
2022-02-20,Yunnan Shengcai,15.615,34,0,12.0,2
2022-02-20,Zhuyecai,0.546,2,0,19.8,2
2022-02-21,Broccoli,28.045,53,0,8.0,2
2022-02-21,Eggplant (2),10.632,25,0,10.0,2
2022-02-21,Huangbaicai (2),3.0709999999999997,4,0,6.0,2
2022-02-21,Luosi Pepper,4.766,18,0,14.0,2
2022-02-21,Naibaicai,2.589,5,0,3.4,2
2022-02-21,Net Lotus Root (1),26.034,36,0,8.0,2
2022-02-21,Shanghaiqing,5.691,9,0,8.0,2
2022-02-21,Wuhu Green Pepper (1),20.123,56,0,10.0,2
2022-02-21,Xixia Mushroom (1),5.197,23,0,18.0,2
2022-02-21,Yunnan Lettuces,8.795,18,0,8.0,2
2022-02-21,Yunnan Shengcai,10.903,24,0,12.0,2
2022-02-21,Zhuyecai,0.349,2,0,19.8,2
2022-02-22,Broccoli,21.47,44,0,8.0,2
2022-02-22,Eggplant (2),11.918,28,0,10.0,2
2022-02-22,Huangbaicai (2),1.158,3,0,6.0,2
2022-02-22,Luosi Pepper,2.714,11,0,16.0,2
2022-02-22,Naibaicai,2.7680000000000002,6,0,3.4,2
2022-02-22,Net Lotus Root (1),25.201,42,0,8.0,2
2022-02-22,Shanghaiqing,9.915,17,0,7.0,2
2022-02-22,Spinach,2.864,9,0,8.0,2
2022-02-22,Wuhu Green Pepper (1),31.157,80,0,10.0,2
2022-02-22,Xixia Mushroom (1),5.499,33,0,18.0,2
2022-02-22,Yunnan Lettuces,6.859999999999999,13,0,8.0,2
2022-02-22,Yunnan Shengcai,8.253,20,0,12.0,2
2022-02-22,Zhuyecai,1.021,2,0,19.8,2
2022-02-23,Broccoli,28.796,65,0,8.0,2
2022-02-23,Eggplant (2),7.792,18,0,10.0,2
2022-02-23,Huangbaicai (2),1.422,2,0,7.0,2
2022-02-23,Luosi Pepper,4.459,15,0,18.0,2
2022-02-23,Naibaicai,2.62,7,0,3.4,2
2022-02-23,Net Lotus Root (1),17.076,27,0,8.0,2
2022-02-23,Shanghaiqing,4.525,8,0,7.0,2
2022-02-23,Spinach,0.9179999999999999,3,0,8.0,2
2022-02-23,Xixia Mushroom (1),3.979,18,0,18.0,2
2022-02-23,Yunnan Lettuces,8.529,14,0,8.0,2
2022-02-23,Yunnan Shengcai,7.165,17,0,12.0,2
2022-02-23,Zhuyecai,0.636,2,0,19.8,2
2022-02-24,Broccoli,34.624,69,0,8.0,2
2022-02-24,Eggplant (2),8.313,18,0,10.0,2
2022-02-24,Huangbaicai (2),0.565,1,0,8.0,2
2022-02-24,Luosi Pepper,3.8810000000000002,13,0,18.0,2
2022-02-24,Naibaicai,2.9459999999999997,9,0,3.4,2
2022-02-24,Net Lotus Root (1),19.778,29,0,8.0,2
2022-02-24,Shanghaiqing,3.1319999999999997,7,0,7.0,2
2022-02-24,Spinach,0.854,3,0,8.0,2
2022-02-24,Wuhu Green Pepper (1),20.208,49,0,14.0,2
2022-02-24,Xixia Mushroom (1),5.0969999999999995,27,0,18.0,2
2022-02-24,Yunnan Lettuces,4.9,8,0,8.0,2
2022-02-24,Yunnan Shengcai,9.207,24,0,12.0,2
2022-02-25,Broccoli,25.668,51,0,8.0,2
2022-02-25,Eggplant (2),11.746,25,0,10.0,2
2022-02-25,Huangbaicai (2),1.106,2,0,8.0,2
2022-02-25,Luosi Pepper,3.613,13,0,18.0,2
2022-02-25,Naibaicai,1.428,3,0,3.4,2
2022-02-25,Net Lotus Root (1),23.644,34,0,8.0,2
2022-02-25,Shanghaiqing,7.183,16,0,7.0,2
2022-02-25,Spinach,8.27,19,0,8.0,2
2022-02-25,Wuhu Green Pepper (1),23.868,64,0,14.0,2
2022-02-25,Xixia Mushroom (1),10.498,47,0,18.0,2
2022-02-25,Yunnan Lettuces,6.362,14,0,9.0,2
2022-02-25,Yunnan Shengcai,11.885,34,0,14.0,2
2022-02-26,Broccoli,29.244,61,0,10.0,2
2022-02-26,Eggplant (2),14.959,32,0,10.0,2
2022-02-26,Huangbaicai (2),1.976,4,0,9.0,2
2022-02-26,Luosi Pepper,6.069,19,0,18.0,2
2022-02-26,Naibaicai,5.773,12,0,3.4,2
2022-02-26,Net Lotus Root (1),40.831,60,0,8.0,2
2022-02-26,Shanghaiqing,11.848,22,0,8.0,2
2022-02-26,Spinach,4.763,18,0,8.0,2
2022-02-26,Wuhu Green Pepper (1),41.639,109,0,10.0,2
2022-02-26,Xixia Mushroom (1),8.56,37,0,18.0,2
2022-02-26,Yunnan Lettuces,13.338000000000001,28,0,9.0,2
2022-02-26,Yunnan Shengcai,23.166,59,0,14.0,2
2022-02-27,Broccoli,34.072,70,0,10.0,2
2022-02-27,Eggplant (2),10.724,26,0,10.0,2
2022-02-27,Huangbaicai (2),2.668,5,0,9.0,2
2022-02-27,Luosi Pepper,10.987,31,0,18.0,2
2022-02-27,Naibaicai,7.323,16,0,3.4,2
2022-02-27,Net Lotus Root (1),33.006,56,0,8.0,2
2022-02-27,Shanghaiqing,9.224,19,0,8.0,2
2022-02-27,Spinach,5.655,16,0,8.0,2
2022-02-27,Wuhu Green Pepper (1),38.889,102,0,10.0,2
2022-02-27,Xixia Mushroom (1),6.748,35,0,18.0,2
2022-02-27,Yunnan Lettuces,9.242,19,0,9.0,2
2022-02-27,Yunnan Shengcai,13.021,38,0,12.0,2
2022-02-28,Broccoli,22.582,45,0,10.0,2
2022-02-28,Eggplant (2),11.819,29,0,10.0,2
2022-02-28,Huangbaicai (2),1.9100000000000001,3,0,8.0,2
2022-02-28,Luosi Pepper,5.22,15,0,16.0,2
2022-02-28,Naibaicai,2.441,7,0,3.4,2
2022-02-28,Net Lotus Root (1),27.838,32,0,6.0,2
2022-02-28,Shanghaiqing,3.569,9,0,8.0,2
2022-02-28,Spinach,3.857,12,0,8.0,2
2022-02-28,Wuhu Green Pepper (1),25.514,70,0,10.0,2
2022-02-28,Xixia Mushroom (1),5.887,29,0,18.0,2
2022-02-28,Yunnan Lettuces,6.096,12,0,10.0,2
2022-02-28,Yunnan Shengcai,6.419,21,0,14.0,2
2022-03-01,Broccoli,22.944,44,0,10.0,3
2022-03-01,Eggplant (2),8.846,20,0,10.0,3
2022-03-01,Huangbaicai (2),0.415,1,0,8.0,3
2022-03-01,Luosi Pepper,3.973,14,0,16.0,3
2022-03-01,Naibaicai,2.648,8,0,3.4,3
2022-03-01,Net Lotus Root (1),5.051,8,0,6.0,3
2022-03-01,Shanghaiqing,5.754,9,0,8.0,3
2022-03-01,Spinach,4.033,13,0,8.0,3
2022-03-01,Wuhu Green Pepper (1),21.862000000000002,66,0,10.0,3
2022-03-01,Xixia Mushroom (1),5.112,26,0,18.0,3
2022-03-01,Yunnan Lettuces,4.357,13,0,10.0,3
2022-03-01,Yunnan Shengcai,10.366,33,0,14.0,3
2022-03-02,Broccoli,18.905,42,0,10.0,3
2022-03-02,Eggplant (2),5.747,14,0,11.0,3
2022-03-02,Huangbaicai (2),3.393,3,0,8.0,3
2022-03-02,Luosi Pepper,4.35,14,0,18.0,3
2022-03-02,Naibaicai,3.066,5,0,3.4,3
2022-03-02,Net Lotus Root (1),23.171,33,0,6.0,3
2022-03-02,Shanghaiqing,4.497,8,0,8.0,3
2022-03-02,Spinach,2.036,7,0,8.0,3
2022-03-02,Wuhu Green Pepper (1),18.004,53,0,11.2,3
2022-03-02,Xixia Mushroom (1),6.916,31,0,18.0,3
2022-03-02,Yunnan Lettuces,2.349,7,0,10.0,3
2022-03-02,Yunnan Shengcai,8.294,26,0,12.0,3
2022-03-03,Broccoli,21.88,42,0,10.0,3
2022-03-03,Eggplant (2),9.581,18,0,11.0,3
2022-03-03,Huangbaicai (2),1.0430000000000001,2,0,8.0,3
2022-03-03,Luosi Pepper,3.019,12,0,18.0,3
2022-03-03,Naibaicai,3.545,8,0,3.2,3
2022-03-03,Net Lotus Root (1),27.705000000000002,40,0,6.0,3
2022-03-03,Shanghaiqing,2.839,6,0,8.0,3
2022-03-03,Spinach,5.175,15,0,8.0,3
2022-03-03,Wuhu Green Pepper (1),21.329,60,0,11.2,3
2022-03-03,Xixia Mushroom (1),3.525,22,0,18.0,3
2022-03-03,Yunnan Lettuces,3.133,7,0,10.0,3
2022-03-03,Yunnan Shengcai,6.68,21,0,12.0,3
2022-03-04,Broccoli,20.119,48,0,10.0,3
2022-03-04,Eggplant (2),7.901,18,0,11.0,3
2022-03-04,Huangbaicai (2),0.402,1,0,8.0,3
2022-03-04,Luosi Pepper,3.855,13,0,19.8,3
2022-03-04,Naibaicai,3.419,8,0,3.2,3
2022-03-04,Net Lotus Root (1),21.276,29,0,6.0,3
2022-03-04,Shanghaiqing,4.811999999999999,9,0,8.0,3
2022-03-04,Spinach,4.071,12,0,8.0,3
2022-03-04,Wuhu Green Pepper (1),13.886,43,0,14.0,3
2022-03-04,Xixia Mushroom (1),5.908,32,0,18.0,3
2022-03-04,Yunnan Lettuces,6.133,14,0,10.0,3
2022-03-04,Yunnan Shengcai,11.514,29,0,12.0,3
2022-03-05,Broccoli,29.269,60,0,10.0,3
2022-03-05,Eggplant (2),10.452,27,0,11.0,3
2022-03-05,Huangbaicai (2),1.722,3,0,8.0,3
2022-03-05,Luosi Pepper,4.79,19,0,21.6,3
2022-03-05,Naibaicai,11.608,25,0,3.4,3
2022-03-05,Net Lotus Root (1),44.23,61,0,6.0,3
2022-03-05,Shanghaiqing,4.144,8,0,8.0,3
2022-03-05,Spinach,3.367,11,0,8.0,3
2022-03-05,Wuhu Green Pepper (1),28.874,88,0,14.0,3
2022-03-05,Xixia Mushroom (1),6.725,38,0,18.0,3
2022-03-05,Yunnan Lettuces,8.794,20,0,10.0,3
2022-03-05,Yunnan Shengcai,21.105,49,0,12.0,3
2022-03-05,Zhuyecai,1.6139999999999999,4,0,23.6,3
2022-03-06,Broccoli,30.618,63,0,10.0,3
2022-03-06,Eggplant (2),16.034,32,0,11.0,3
2022-03-06,Huangbaicai (2),1.432,3,0,8.0,3
2022-03-06,Luosi Pepper,9.535,31,0,21.6,3
2022-03-06,Naibaicai,8.899,19,0,3.4,3
2022-03-06,Net Lotus Root (1),47.119,70,0,6.0,3
2022-03-06,Qinggengsanhua,0.766,1,0,5.0,3
2022-03-06,Shanghaiqing,17.602,29,0,8.0,3
2022-03-06,Spinach,13.729,36,0,6.0,3
2022-03-06,Wuhu Green Pepper (1),23.426,73,0,14.0,3
2022-03-06,Xixia Mushroom (1),10.323,53,0,18.0,3
2022-03-06,Yunnan Lettuces,7.258,19,0,10.0,3
2022-03-06,Yunnan Shengcai,25.354,64,0,12.0,3
2022-03-06,Zhuyecai,1.51,4,0,21.6,3
2022-03-07,Broccoli,0.632,2,0,10.0,3
2022-03-07,Eggplant (2),10.563,24,0,12.0,3
2022-03-07,Huangbaicai (2),1.395,2,0,8.0,3
2022-03-07,Luosi Pepper,0.9400000000000001,4,0,21.6,3
2022-03-07,Naibaicai,2.197,5,0,3.0,3
2022-03-07,Net Lotus Root (1),24.482,35,0,6.0,3
2022-03-07,Shanghaiqing,4.486,11,0,8.0,3
2022-03-07,Spinach,6.131,19,0,5.0,3
2022-03-07,Wuhu Green Pepper (1),14.334999999999999,39,0,14.0,3
2022-03-07,Xixia Mushroom (1),3.626,18,0,18.0,3
2022-03-07,Yunnan Lettuces,7.117999999999999,14,0,10.0,3
2022-03-07,Yunnan Shengcai,13.448,28,0,12.0,3
2022-03-07,Zhuyecai,0.768,2,0,19.8,3
2022-03-08,Broccoli,14.951,30,1,8.0,3
2022-03-08,Eggplant (2),8.236,19,0,12.0,3
2022-03-08,Huangbaicai (2),0.766,1,0,8.0,3
2022-03-08,Luosi Pepper,3.3729999999999998,11,0,23.6,3
2022-03-08,Naibaicai,1.758,4,0,3.0,3
2022-03-08,Net Lotus Root (1),6.754,9,0,7.0,3
2022-03-08,Shanghaiqing,5.766,12,0,8.0,3
2022-03-08,Spinach,5.161,10,0,5.0,3
2022-03-08,Wuhu Green Pepper (1),12.652,43,0,14.0,3
2022-03-08,Xixia Mushroom (1),0.245,1,0,18.0,3
2022-03-08,Yunnan Lettuces,2.279,7,0,9.0,3
2022-03-08,Yunnan Shengcai,9.817,28,0,12.0,3
2022-03-09,Broccoli,15.084,32,1,8.0,3
2022-03-09,Eggplant (2),6.481,17,0,12.0,3
2022-03-09,Huangbaicai (2),2.977,3,0,8.0,3
2022-03-09,Luosi Pepper,4.994,12,0,23.6,3
2022-03-09,Naibaicai,3.176,6,0,3.0,3
2022-03-09,Net Lotus Root (1),17.2,24,0,7.0,3
2022-03-09,Shanghaiqing,2.262,6,0,8.0,3
2022-03-09,Spinach,4.759,13,0,5.0,3
2022-03-09,Wuhu Green Pepper (1),25.686,70,0,14.0,3
2022-03-09,Yunnan Lettuces,7.222,17,0,9.0,3
2022-03-09,Yunnan Shengcai,8.706,24,0,12.0,3
2022-03-10,Broccoli,16.971,39,1,8.0,3
2022-03-10,Eggplant (2),7.109,17,0,12.0,3
2022-03-10,Huangbaicai (2),1.646,2,0,8.0,3
2022-03-10,Luosi Pepper,6.179,22,0,23.6,3
2022-03-10,Naibaicai,5.034,13,0,3.0,3
2022-03-10,Net Lotus Root (1),16.626,26,0,7.0,3
2022-03-10,Shanghaiqing,1.722,4,0,8.0,3
2022-03-10,Spinach,3.004,8,0,5.0,3
2022-03-10,Wuhu Green Pepper (1),11.507,35,0,14.0,3
2022-03-10,Yunnan Lettuces,3.8729999999999998,7,0,9.0,3
2022-03-10,Yunnan Shengcai,10.276,29,0,12.0,3
2022-03-11,Broccoli,19.027,47,1,8.0,3
2022-03-11,Eggplant (2),10.813,26,0,12.0,3
2022-03-11,Hongshujian,3.169,9,0,16.0,3
2022-03-11,Huangbaicai (2),0.666,1,0,8.0,3
2022-03-11,Luosi Pepper,2.162,8,0,23.6,3
2022-03-11,Naibaicai,4.2250000000000005,12,0,3.0,3
2022-03-11,Net Lotus Root (1),29.63,40,0,7.0,3
2022-03-11,Shanghaiqing,3.129,8,0,8.0,3
2022-03-11,Spinach,1.392,3,0,5.0,3
2022-03-11,Wuhu Green Pepper (1),18.047,48,0,14.0,3
2022-03-11,Yunnan Lettuces,4.677,9,0,9.0,3
2022-03-11,Yunnan Shengcai,15.304,45,0,12.0,3
2022-03-12,Broccoli,27.009,57,1,8.0,3
2022-03-12,Eggplant (2),19.433,42,0,12.0,3
2022-03-12,Hongshujian,4.947,14,0,16.0,3
2022-03-12,Huangbaicai (2),4.173,8,0,8.0,3
2022-03-12,Luosi Pepper,5.734,19,0,25.8,3
2022-03-12,Naibaicai,6.095,10,0,2.6,3
2022-03-12,Net Lotus Root (1),37.329,48,0,7.0,3
2022-03-12,Shanghaiqing,10.552,19,0,8.0,3
2022-03-12,Spinach,6.289,14,0,4.0,3
2022-03-12,Wuhu Green Pepper (1),33.423,104,0,14.0,3
2022-03-12,Yunnan Lettuces,15.102,34,0,9.0,3
2022-03-12,Yunnan Shengcai,23.767,53,0,12.0,3
2022-03-13,Broccoli,30.393,61,1,8.0,3
2022-03-13,Eggplant (2),16.607,40,0,12.0,3
2022-03-13,Hongshujian,0.964,2,0,18.0,3
2022-03-13,Huangbaicai (2),1.457,3,0,8.0,3
2022-03-13,Luosi Pepper,6.154,19,0,25.8,3
2022-03-13,Naibaicai,8.112,17,0,3.0,3
2022-03-13,Net Lotus Root (1),28.204,41,0,7.0,3
2022-03-13,Shanghaiqing,2.186,6,0,8.0,3
2022-03-13,Spinach,8.639,24,0,4.0,3
2022-03-13,Wuhu Green Pepper (1),29.043,88,0,14.0,3
2022-03-13,Xixia Mushroom (1),1.347,5,0,18.0,3
2022-03-13,Yunnan Lettuce (Bag),9.0,9,1,3.4,3
2022-03-13,Yunnan Lettuces,3.304,8,0,8.0,3
2022-03-13,Yunnan Shengcai,14.049,39,0,12.0,3
2022-03-14,Broccoli,9.127,19,0,10.0,3
